mp-1013716,-3.172408389999998,5
mp-1013549,-4.389537518,5
mp-1013710,-2.978451112,5
mp-1013691,-3.857570977999999,5
mp-1013713,-3.163351585999998,5
mp-1013584,-3.419603402,5
mp-1013719,-3.285428436,5
mp-1013533,-4.538411764,5
mp-1013707,-3.644830316,5
mp-29242,-4.375894105999999,5
mp-1013562,-3.765989691999999,5
mp-1013714,-3.370630302,5
mp-1013557,-4.51522533,5
mp-1013708,-3.173536555999999,5
mp-1013712,-3.363138898,5
mp-1013737,-3.942252384,5
mp-754940,-4.4913292259999995,5
mp-29243,-4.474396678000002,5
mp-1183283,-6.997089008,5
mp-1183287,-5.472031942,5
mp-1214407,-6.262393088,5
mp-1183282,-6.126401228000001,5
mp-23438,-6.339119297,10
mp-545783,-6.342794462,5
mp-1183285,-6.033683868,5
mp-1183292,-5.182268727999999,5
mp-5663,-8.089464422,5
mp-1076782,-6.604887678,5
mp-1076800,-5.8355790160000005,5
mp-1183286,-7.3938727,5
mp-1183291,-7.430702977999999,5
mp-1183310,-8.183482982,5
mp-19035,-7.148832340666665,5
mp-1016823,-6.740814964,5
mp-998552,-9.130724048000001,5
mp-1383356,-6.969186516000001,5
mp-1183288,-6.066852474,5
mp-5660,-7.000139584,5
mp-10250,-5.6553320299999985,5
mp-23818,-3.412171435999999,5
mp-632808,-2.791583514,5
mp-1183284,-5.387844742,5
mp-1016852,-7.54118007,5
mp-19322,-8.038497707999998,5
mp-3020,-8.551587160000029,5
mp-755877,-7.238127457999999,5
mp-1120765,-6.204349126,5
mp-8558,-9.319061190000003,5
mp-781625,-7.637092357999999,5
mp-8557,-8.825384121999999,5
mp-21280,-6.176932494,5
mp-561598,-5.108779098,5
mp-1178510,-6.073839014,5
mp-4783,-7.202808638,5
mp-1183290,-6.279181574,5
mp-7143,-9.619879698,5
mp-1183298,-8.21331388,5
mp-1016850,-6.739862990000001,5
mp-1017591,-7.328901740000001,5
mp-1183289,-7.826176444,5
mp-1016821,-7.280380138,5
mp-3163,-6.741954234,5
mp-754678,-8.995048194,5
mp-2929,-7.374825732,5
mp-8037,-8.527033092,5
mp-2998,-8.409168392,10
mp-504715,-5.346455884,5
mp-1183393,-5.525285378,5
mp-1183394,-7.442776868,5
mp-1017465,-7.959825548,5
mp-1183395,-8.40795793,5
mp-1183406,-19.240397050000002,5
mp-1183405,-5.448701428,5
mp-3834,-8.701280686,5
mp-1183417,-5.063098896,5
mp-1183414,-4.999525536,5
mp-1183422,-6.053136558,5
mp-1183403,-6.126205226,5
mp-1183418,-5.172055926,5
mp-1183426,-5.358760686,5
mp-984722,-5.614557182,5
mp-1183415,-5.829437096,5
mp-1183413,-4.670660882,5
mp-1183436,-5.796295332,5
mp-1183431,-6.70831386,5
mp-1183499,-5.851263928,5
mp-1183447,-5.602706964,5
mp-1183451,-5.646703856,5
mp-1183476,-7.214683852,5
mp-1183443,-6.06812796,5
mp-1183445,-6.761510964,5
mp-1183449,-7.243470252,5
mp-984552,-5.16099608,5
mp-1183479,-7.32215941,5
mp-1183469,-5.715715783999999,5
mp-1013543,-8.950435538999999,5
mp-7223,-10.274529862,5
mp-1013642,-10.091879566583334,5
mp-1096856,-9.869313688583334,5
mp-9040,-17.026029991999998,5
mp-1013545,-19.954938436916667,5
mp-1013703,-19.333994926916667,5
mp-1013542,-17.200868178,5
mp-31149,-18.95342622,5
mp-1013558,-18.845626722,5
mp-1013702,-18.0402271538077,5
mp-1013704,-3.29573292,5
mp-1013733,-3.452892967999999,5
mp-11822,-9.684532317999999,5
mp-9721,-4.822209770000001,5
mp-1013540,-7.89443655,5
mp-11824,-9.054565102,5
mp-21128,-2.86468671,5
mp-20273,-4.6247941799999985,5
mp-1013544,-3.9103294660000003,5
mp-1013738,-3.430508728,5
mp-1013548,-4.899586169999999,5
mp-31157,-3.2163432139999992,5
mp-1013550,-4.133625522,5
mp-1096764,-3.429233762,5
mp-637179,-3.001288218,5
mp-29241,-4.762233490000002,5
mp-10554,-17.444188678,5
mp-984628,-6.72671534,5
mp-1206909,-17.20711354,5
mp-984632,-6.349246122,5
mp-1099934,-6.677725452,5
mp-1099873,-5.890185774,5
mp-1001571,-7.2402726,5
mp-567485,-34.66925953375,40
mp-1016884,-6.873712094,5
mp-1207169,-8.642100877999999,5
mp-1016873,-9.022185534000002,5
mp-1183570,-4.643832956,5
mp-1183539,-7.185042323999999,5
mp-1183543,-5.900661439999999,5
mp-1016872,-6.932980098,5
mp-1183562,-7.024558736,5
mp-1183532,-5.924580274,5
mp-1017467,-7.6212630180000005,5
mp-1207078,-4.1553816900000005,5
mp-1016900,-7.591910918000001,5
mp-12572,-17.374785177499998,5
mp-1016833,-6.678481974,5
mp-1016835,-7.286232304,5
mp-1183534,-7.706464766000001,5
mp-1181886,-7.6592618475,20
mp-4356,-7.659303525,20
mp-5893,-7.658790582,5
mp-546910,-5.416595548,5
mp-7986,-6.656275543999999,5
mp-866471,-4.7552729945,20
mp-866565,-4.8382225747500005,40
mp-866816,-4.59286501,5
mp-866820,-4.067921308000001,5
mp-5827,-8.440614542,5
mp-1183538,-7.233149296000001,5
mp-1016853,-8.017946754,5
mp-1183544,-7.493833682,5
mp-1183540,-5.42397338,5
mp-542112,-8.55771869,5
mp-1183631,-5.485021036,5
mp-1017553,-6.15998521,5
mp-1016903,-5.64122451,5
mp-1096862,-2.26190631,5
mp-1016828,-5.760263306000001,5
mp-1206343,-13.174478639742423,5
mp-1017554,-13.136453223999998,5
mp-1016882,-6.441248956,5
mp-1016875,-5.479369706,5
mp-1016849,-6.094784726,5
mp-1016879,-6.4069444959999995,5
mp-1016881,-5.454133626,5
mp-10036,-22.187998168,5
mp-10881,-22.576308064,5
mp-1206367,-6.7061688660000005,5
mp-1069526,-23.394463478000002,5
mp-20992,-25.49938712,5
mp-20550,-4.386246108,5
mp-20159,-4.591966948,5
mp-1206922,-7.078435411999999,5
mp-1245828,-4.746509804,5
mp-21319,-29.452946733499992,5
mp-5323,-8.508505242,5
mp-19948,-21.917328916333332,5
mp-510376,-22.919038982,5
mp-1183685,-8.082590292,5
mp-20530,-9.057196486,5
mp-977389,-7.310193148000001,5
mp-864636,-8.422955156,5
mp-22540,-7.001328244,5
mp-33365,-7.652547534,5
mp-1198354,-6.418039503999998,40
mp-1214689,-4.5992257875,40
mp-1183706,-8.780599036,5
mp-866095,-7.708842996000001,5
mp-1183759,-10.091614706,5
mp-22519,-23.019342699499997,5
mp-1206127,-8.838676454,5
mp-38685,-7.464110035,20
mp-1198476,-5.9675536195,40
mp-1183701,-9.582965399999999,5
mp-754524,-9.23293956,5
mp-22593,-8.936921746,5
mp-20679,-6.897381206,5
mp-1206910,-4.771893986,5
mp-1206915,-3.983622284,5
mp-1183686,-5.270631246000001,5
mp-1183397,-6.641636028000001,5
mp-1183772,-7.612427733999999,5
mp-1213745,-4.62857344,5
mp-1183715,-6.311539472,5
mp-1183681,-6.28937231,5
mp-1183692,-6.292458915999999,5
mp-985545,-5.758078242000001,5
mp-3000,-13.462109368666665,5
mp-505628,-21.699193622000003,5
mp-10373,-15.720709775999996,5
mp-10374,-21.469100001999998,5
mp-21244,-16.00929701133333,5
mp-10376,-15.992818949666665,5
mp-1183696,-6.743428025999999,5
mp-1206130,-8.570452476,5
mp-1183712,-7.3711530199999995,5
mp-22364,-7.3799187,5
mp-1183719,-7.131647658,5
mp-1183695,-8.371840446,5
mp-1183923,-6.161423332,5
mp-1946459,-2.966918579999999,5
mp-1183911,-5.210400732,5
mp-1112987,-2.98430326,5
mp-23026,-19.953704689000002,5
mp-1112985,-18.827674040666665,5
mp-1185548,-4.264953696,5
mp-1183934,-4.842209254,5
mp-1017555,-4.819322582,5
mp-983578,-5.290564856,5
mp-30056,-3.8689126700000003,5
mp-1097916,-12.655121046,5
mp-7104,-12.020796766,5
mp-644203,-8.99763873775,5
mp-2898987,-3.316557295999999,5
mp-984240,-5.034596532,5
mp-570231,-2.90856913,5
mp-568544,-14.435389230000002,5
mp-8399,-13.614192072,5
mp-1183925,-4.033011278,5
mp-1068377,-18.906850874,5
mp-8396,-18.175124732,5
mp-1185550,-7.172962434,5
mp-558694,-5.459423127999999,5
mp-984082,-8.231932934,5
mp-570223,-3.518245507999998,5
mp-984051,-5.357084634,5
mp-27718,-2.5326791760000003,5
mp-570591,-2.872839774,5
mp-561947,-3.638687946000002,5
mp-613384,-2.861480212,5
mp-1112338,-3.261870632,10
mp-2649045,-3.237481115,5
mp-1112961,-14.87219121,10
mp-1112960,-14.117611291,10
mp-998322,-14.023856903500008,5
mp-1112643,-2.797477308,10
mp-2011167,-25.352304502000003,5
mp-984356,-5.96647933,5
mp-984357,-3.787976549999999,5
mp-1183918,-6.362289472,5
mp-8401,-11.158948238749996,5
mp-984756,-4.796850304,5
mp-1183917,-7.094930356000001,5
mp-1196533,-6.210908775,40
mp-1183929,-3.68425351,5
mp-1096944,-7.751388582,5
mp-1183922,-6.251415182000001,5
mp-1183933,-8.721830296,5
mp-1183914,-6.716291416,5
mp-1183920,-8.516854444,5
mp-600089,-3.515589418500002,5
mp-23037,-3.907230807000005,5
mp-5811,-4.844948768,5
mp-1069538,-3.076709898,5
mp-1185545,-5.014652548,5
mp-998307,-3.435474112,5
mp-1147710,-14.529497073500005,5
mp-1207302,-13.508429960999996,5
mp-1183913,-4.873876142,5
mp-1183919,-6.231176656000001,5
mp-1183926,-3.76243748,5
mp-1183971,-6.273033112,5
mp-1185561,-5.590575104,5
mp-1944812,-16.68684456,5
mp-567939,-16.83631467033335,5
mp-1184022,-6.280498904,5
mp-27214,-3.526566938000002,5
mp-1070375,-15.217287146,5
mp-614013,-3.079453774,5
mp-984745,-5.480339814,5
mp-1213642,-14.267950828,5
mp-8397,-13.565688438,5
mp-1183972,-4.870726622,5
mp-1185552,-8.299755209999999,5
mp-1185551,-6.324694138,5
mp-1183976,-5.202820362,5
mp-1183997,-7.59697365,5
mp-1183977,-7.088216598,5
mp-1112177,-3.080058070000001,10
mp-1950530,-24.884278358,5
mp-1112176,-3.443385904999999,10
mp-1078203,-19.952638002,10
mp-2695837,-19.889255598,5
mp-1112542,-2.647737672,10
mp-1185544,-4.37959604,5
mp-579768,-17.84042751716668,5
mp-1207081,-14.379797513252877,5
mp-2647024,-4.909576282,5
mp-865424,-8.625488812,5
mp-568005,-22.088209028,5
mp-1070599,-18.12536798,5
mp-8398,-17.408355258,5
mp-1206323,-14.659806688,5
mp-1185564,-18.015963436,5
mp-1206517,-12.889448960107142,5
mp-1207194,-12.907270447250003,5
mp-1207091,-12.90760230425,5
mp-1181705,-3.8119433755000003,20
mp-998414,-9.845760841,5
mp-1184042,-5.821350108,5
mp-1184051,-5.659147852,5
mp-1184044,-4.198000504,5
mp-1080799,-3.882089021999999,5
mp-1017556,-11.211894934,5
mp-1184117,-5.448978686,5
mp-1184073,-4.919253298,5
mp-29676,-23.053963176,5
mp-1017557,-23.448960984000003,5
mp-20922,-22.424740051000008,5
mp-19881,-26.378181164,5
mp-31056,-26.733812821999997,5
mp-19818,-5.89106458,5
mp-19899,-6.039251322000001,5
mp-22513,-30.35003932254666,5
mp-984723,-8.25859651,5
mp-10060,-22.302035836727278,5
mp-3183,-7.471840072000001,5
mp-1207000,-6.355123798,5
mp-1183771,-6.945122254,5
mp-1105019,-5.180565353999994,15
mp-1183823,-6.745079848,5
mp-1183790,-8.622724074,5
mp-15856,-7.690970075999999,5
mp-1183821,-7.377436208000001,5
mp-1206121,-8.546785410000002,5
mp-1207184,-6.611775036,5
mp-1184153,-6.844083535999999,5
mp-10038,-3.8902109279999992,5
mp-568021,-5.766861158,5
mp-1017558,-24.631899488,5
mp-10274,-4.005390444,5
mp-10275,-3.528453038,5
mp-31058,-27.906057936000003,5
mp-20430,-3.673881772,5
mp-22537,-3.901564085999999,5
mp-21028,-3.430886723999999,5
mp-1184150,-8.226557721999999,5
mp-10061,-22.73020221559304,5
mp-3769,-7.482302914000002,5
mp-1184148,-7.517869266,5
mp-1184157,-6.906084548,5
mp-1213036,-5.461292469999997,15
mp-1103943,-5.169319738666667,15
mp-1184164,-7.303556287999998,5
mp-1184162,-7.419279493999999,5
mp-568727,-7.705516856,5
mp-1206911,-8.569525722,5
mp-1184204,-9.040627105999999,5
mp-1184219,-6.351558452,5
mp-1184207,-6.419305086,5
mp-1069296,-9.167340545999997,5
mp-1077622,-7.10164906,5
mp-973892,-9.0909795,5
mp-983564,-8.219218426000001,5
mp-1184383,-7.157114180000001,5
mp-20040,-23.464492655999997,5
mp-510377,-8.275823618,5
mp-1184325,-8.339704094,5
mp-1183878,-6.894096037999999,5
mp-1075975,-8.508877282,5
mp-754941,-9.675087826,5
mp-1075902,-7.823912492,5
mp-1183905,-9.080307512000001,5
mp-1075904,-9.079024254,5
mp-865181,-8.551858303999998,5
mp-644246,-14.960148244,5
mp-753781,-10.737502918,5
mp-1184359,-6.493105982,5
mp-1184304,-7.791177356,5
mp-1184445,-8.687974162,5
mp-1184309,-9.165762474000001,5
mp-972931,-7.882311952,5
mp-1099619,-9.462677474,5
mp-1184411,-9.67815512,5
mp-755572,-10.166607579,5
mp-977412,-8.185809348000001,5
mp-977370,-9.311723178,5
mp-1184348,-7.768094994,5
mp-1184369,-7.853212588,5
mp-976258,-7.9838324400000005,5
mp-976320,-9.868711476,5
mp-21076,-24.4090811225,5
mp-866036,-9.041606374,5
mp-976284,-8.157579887999999,5
mp-866030,-9.182717856,5
mp-862606,-8.37124034,5
mp-1184447,-9.522178676,5
mp-22246,-10.1548811515,5
mp-1184353,-9.106493704,5
mp-756315,-9.789797889000003,5
mp-1184400,-10.021163390000002,5
mp-1178354,-10.291737049249999,40
mp-771055,-10.282810812,5
mp-1212650,-8.230755656,5
mp-510381,-6.121132214,5
mp-567703,-8.032090491999998,5
mp-16334,-7.983002003999999,5
mp-510382,-5.978059606,5
mp-579496,-8.215224814,5
mp-580234,-8.368635934,5
mp-1212682,-7.58068774,20
mp-21850,-7.660446729999999,5
mp-1184234,-5.926390778,5
mp-1184215,-6.48276029,5
mp-547069,-6.859884235999999,10
mp-973579,-6.761996207999999,5
mp-1184349,-6.499841534000001,5
mp-973648,-6.602590334,5
mp-1207083,-6.546368164,5
mp-1184023,-6.037222814,5
mp-22979,-6.090197467999997,5
mp-1212637,-7.579779386,5
mp-1184032,-6.315184128,5
mp-1184033,-6.285739848,5
mp-1183980,-5.900624318,5
mp-1206991,-11.532495925499997,5
mp-1183983,-5.381211794,5
mp-1017563,-5.745444486,5
mp-1184206,-6.705735318,5
mp-1184243,-5.8938217139999995,5
mp-1184220,-5.39680263,5
mp-580539,-29.760934204,5
mp-1069273,-28.194056549450004,5
mp-1207153,-11.301830981999998,5
mp-20501,-31.085406919999997,5
mp-637378,-33.472165708,5
mp-19958,-37.85570560508332,5
mp-1207074,-33.667512004,5
mp-1207135,-39.159928226,5
mp-1178268,-10.146833046000001,5
mp-20967,-24.521686538454553,5
mp-19840,-25.424636636,5
mp-1184468,-9.405294392,5
mp-1184471,-7.78714926,5
mp-20951,-9.540154408,5
mp-1147577,-10.653252972,5
mp-1184481,-8.85020497,5
mp-1184486,-9.93883887,5
mp-1212456,-7.362232748000015,15
mp-1104851,-7.069083891999999,15
mp-20182,-25.650336208,5
mp-1184503,-9.328475658,5
mp-1184484,-9.751558952,5
mp-1184491,-10.404723892,5
mp-1184599,-10.773722312,5
mp-973738,-6.239931454,5
mp-1184562,-6.117669014,5
mp-1017566,-6.347383798,5
mp-1184557,-5.8652823220000005,5
mp-1184641,-5.536753259999999,5
mp-1200750,-4.724293007,40
mp-760361,-4.5727806532500015,40
mp-1004524,-2.297984102,5
mp-1184625,-8.317634202,5
mp-1017578,-25.805750548,5
mp-1184563,-8.59511636,5
mp-1017446,-7.822235606,5
mp-1016841,-7.389007275999999,5
mp-1016825,-8.324014238,5
mp-1184669,-10.68232455,5
mp-22535,-8.66198264,5
mp-1184597,-9.60118995,5
mp-1016819,-7.653380586,5
mp-1017447,-5.128078820000001,5
mp-1016831,-5.407044466,5
mp-1197269,-5.224763704,60
mp-1016840,-6.127337816,5
mp-1016877,-5.079618962,5
mp-1016851,-5.712738898,5
mp-29677,-5.754432951999997,5
mp-1017577,-23.999494182,5
mp-10279,-4.01324139,5
mp-10356,-3.54337875,5
mp-31057,-6.045183208,5
mp-1206983,-5.887032368000002,5
mp-7114,-3.925218212,5
mp-20978,-3.444996252,5
mp-1184546,-7.910179908000001,5
mp-3693,-22.517244515688162,5
mp-3710,-7.476134166,5
mp-1184610,-7.525089224,5
mp-1184736,-6.922426853999999,5
mp-1184778,-7.93530163,5
mp-1212057,-5.464566115333332,15
mp-1104547,-5.1744852066666684,15
mp-982558,-7.165676248,5
mp-22664,-7.697408393999998,5
mp-1184833,-7.347871008,5
mp-1206820,-8.557251255999997,5
mp-1207180,-6.577825057999999,5
mp-1184813,-7.757031606,5
mp-973977,-6.82203584,5
mp-1021667,-3.6013898600000003,5
mp-1184913,-5.649403552,5
mp-545379,-5.620489452,5
mp-1068786,-14.306561777999999,5
mp-975443,-5.246440988,5
mp-1070713,-13.672549682,5
mp-1184799,-6.90046919,5
mp-20796,-37.21073069949999,5
mp-1184773,-5.468581876,5
mp-1184765,-5.761112204,5
mp-1184751,-6.668208518,5
mp-9200,-3.202910127999999,5
mp-28166,-3.560015648000001,5
mp-1070737,-3.312135065999999,5
mp-28171,-3.419062857999999,5
mp-1185008,-6.231918364,5
mp-2464440,-10.351234144999998,5
mp-13819,-4.050566123999999,5
mp-976229,-4.254392346,5
mp-1097006,-4.705113429666666,5
mp-1184936,-6.000558207999999,5
mp-1184937,-5.638646618,5
mp-1112174,-2.96675448,5
mp-1110854,-3.282036358,5
mp-1111868,-3.914434607999999,5
mp-1184942,-4.400781534,5
mp-973447,-4.821337168,5
mp-973396,-5.136239456,5
mp-29799,-5.545642485500002,60
mp-982040,-5.452773802,5
mp-1211589,-8.744588535,5
mp-4950,-5.471143295999999,5
mp-982885,-5.06711209,5
mp-10175,-4.242006089999999,5
mp-1211584,-9.104037024014426,5
mp-1184992,-4.111037796,5
mp-559946,-5.243563268000001,5
mp-1184947,-5.643307976,5
mp-555036,-6.146849666,5
mp-1076732,-6.79726811,5
mp-1023129,-8.324836616,5
mp-5566,-4.548677251999999,10
mp-1184954,-6.408429308,5
mp-973830,-6.434016167999999,5
mp-556891,-5.572443112,5
mp-1184987,-8.327219786,5
mp-998227,-8.12971787,5
mp-7483,-3.63507531,20
mp-1184944,-6.420753736,5
mp-558843,-4.6682329,5
mp-1110931,-3.181974705000002,10
mp-1112170,-3.610035065999999,10
mp-1112296,-4.625288278,10
mp-1112169,-2.742072924,10
mp-974734,-5.021622034,5
mp-639811,-6.472615707333333,60
mp-1184939,-4.32660995,5
mp-1184941,-6.478484566,5
mp-3448,-5.2369044240000004,5
mp-1017580,-1.8864750819999991,5
mp-23737,-2.9351239380000003,5
mp-1184960,-4.960399644000001,5
mp-555123,-6.221380176999999,5
mp-1184948,-6.504970762000001,5
mp-1040469,-7.406736621999999,5
mp-973968,-3.959771542,5
mp-935811,-8.059709008000002,5
mp-560976,-5.166724965999998,5
mp-1185015,-8.897647024,5
mp-1185009,-7.065703603999999,5
mp-1196581,-6.953922860375001,240
mp-1206970,-8.656407697999999,5
mp-1184935,-5.137626526,5
mp-9061,-4.51968138,5
mp-972985,-5.05649011,5
mp-974842,-5.359969388,5
mp-863708,-9.064600619999998,5
mp-1184957,-3.7222270120000003,5
mp-973471,-7.766516009999999,5
mp-975134,-5.8521444559999996,5
mp-973958,-6.582909454,5
mp-14607,-6.051586918333333,60
mp-16293,-6.025254998999999,20
mp-973960,-6.798047294,5
mp-974061,-6.420598784000001,5
mp-1184959,-4.863301408,5
mp-3614,-8.640023914000002,5
mp-981313,-6.3955497040000004,5
mp-973267,-7.249670993999999,5
mp-1184940,-5.462513868,5
mp-1111155,-3.024775913,10
mp-1111296,-3.391741491,10
mp-1111295,-4.287616186999999,10
mp-1110822,-2.588186391,10
mp-984454,-4.464268248,5
mp-1184949,-6.441807396,5
mp-4126,-8.78844244,5
mp-557257,-6.230437906000001,5
mp-1076633,-7.201591718,5
mp-1040472,-7.920365188000001,5
mp-1184945,-6.75570838,5
mp-1184953,-14.231304510000001,5
mp-5878,-4.438915822,5
mp-1184946,-4.385129023999999,5
mp-1184950,-7.699603071999999,5
mp-10600,-21.4658031005,5
mp-4505,-21.920097419999998,5
mp-1206996,-6.174222742,5
mp-20590,-24.089932955874996,5
mp-29056,-24.826474336,5
mp-20999,-25.246911439999998,5
mp-10611,-5.978348818000001,5
mp-1206443,-25.410138764000003,5
mp-1206994,-25.794369957999997,5
mp-7159,-5.571156511999999,5
mp-1076000,-6.410640516000001,5
mp-5304,-8.424506328,5
mp-3846,-21.772110589533327,5
mp-1018633,-39.09410767999999,5
mp-3088,-7.439526698,5
mp-981934,-7.623507152,5
mp-973869,-6.213028832,5
mp-510611,-6.5523122879999995,5
mp-573180,-7.9060387599999995,5
mp-18841,-8.991754038,5
mp-1076070,-7.175454064,5
mp-552676,-8.372899576,5
mp-1097026,-7.595752593999999,5
mp-9831,-6.24826148,5
mp-1222954,-7.579055663,20
mp-1184964,-7.22541901,5
mp-1283081,-8.698895915,10
mp-19025,-8.717243282,5
mp-1075921,-7.548532023999999,5
mp-989564,-8.794814943999999,5
mp-1017581,-21.906967689500004,5
mp-1017582,-39.15248165809648,5
mp-1185084,-7.186035962,5
mp-989602,-22.831230786,5
mp-1206401,-7.624107766,5
mp-1096800,-8.9689534,5
mp-30756,-5.779009332750002,40
mp-1185122,-7.205669656,5
mp-1239192,-9.458368586,5
mp-8020,-9.13262696,5
mp-19053,-8.874802302,5
mp-1222904,-7.9992604465,20
mp-1184965,-6.730767929999999,5
mp-1185065,-9.093685098,5
mp-28593,-4.39658781,5
mp-985585,-4.568813878,5
mp-1185297,-6.5822028920000015,5
mp-1185313,-6.204398784,5
mp-1185302,-5.925629018,5
mp-982975,-5.445053,5
mp-1017626,-7.382108279999997,5
mp-975333,-5.401248822,5
mp-1185203,-4.218561136,5
mp-973613,-7.08321141,5
mp-1185311,-6.947906294000001,5
mp-1185308,-6.5320599999999995,5
mp-1185310,-6.500061525999999,5
mp-541365,-10.877417942,5
mp-1185344,-7.397550944,5
mp-1176709,-5.988241201999999,20
mp-1185320,-6.294544591999999,5
mp-1185401,-8.42768986,5
mp-1185303,-5.94324491,5
mp-973818,-6.51461901,5
mp-1185357,-6.721507271999999,5
mp-976331,-6.447261757999999,5
mp-1185356,-4.987464342,5
mp-763149,-6.375878756500001,20
mp-776156,-6.362736642,20
mp-1185387,-6.602905440000001,5
mp-1185261,-5.21204689,5
mp-1185263,-8.598911058000002,5
mp-1185388,-6.599003102,5
mp-1185404,-6.607027908000001,5
mp-1185420,-6.663394638,5
mp-752636,-6.205745034,20
mp-1185414,-6.829866491999999,5
mp-973136,-6.584905318,5
mp-862870,-7.334157064,5
mp-1185236,-6.471009634,5
mp-545712,-8.748317654000001,5
mp-777551,-6.374644575,20
mp-778509,-6.3406433275000005,20
mp-976283,-6.881439394,5
mp-1185417,-13.403661543999998,5
mp-1206894,-5.789421248000002,5
mp-1017627,-27.151325398,5
mp-1206912,-5.7097427960000005,5
mp-1206516,-5.683882060000002,5
mp-11733,-30.408197636,5
mp-1206877,-5.868060386000002,5
mp-10609,-6.029774585999997,5
mp-10607,-5.558271936,5
mp-1185485,-8.171755614,5
mp-3105,-23.539225050860928,5
mp-3717,-24.455079142,5
mp-1185488,-7.234115358333335,5
mp-1185514,-7.058339924,5
mp-1185498,-9.570101218000001,5
mp-1185490,-6.662980225999999,5
mp-1185529,-8.304095138,5
mp-10699,-7.720696492000002,5
mp-973681,-7.234465068,5
mp-1207093,-8.594351208,5
mp-973655,-7.67381671,5
mp-973536,-9.180594136,5
mp-973486,-8.455128082,5
mp-1206514,-8.16520575,5
mp-1080847,-4.177674120000001,5
mp-10185,-2.883171018,5
mp-1210575,-3.628846704,5
mp-998358,-4.79154036,5
mp-1185841,-6.581299996,5
mp-1185693,-6.330713881999999,5
mp-1185692,-5.849290492,5
mp-1185847,-5.71506759,5
mp-20424,-10.698883327999999,5
mp-1076820,-6.06259998,5
mp-1076317,-5.270100699999999,5
mp-1076368,-6.604848745999999,5
mp-1016827,-6.26025941,5
mp-1185882,-4.313778647999999,5
mp-1185889,-5.259050988,5
mp-1016826,-6.250591468,5
mp-976446,-7.002803858,5
mp-1185896,-7.251489126,5
mp-1206415,-5.395825264,5
mp-10700,-5.770199084,5
mp-1017629,-3.771069215999999,5
mp-1016843,-6.9130522459999995,5
mp-976722,-5.531777046,5
mp-1185941,-7.510970314,5
mp-1016929,-5.9975308599999995,5
mp-1016829,-6.605691234,5
mp-1016928,-7.143716374,5
mp-1016820,-5.9632531239999995,5
mp-1016830,-7.781427676,5
mp-998739,-5.024689225999998,5
mp-1185613,-4.965142634,5
mp-1185614,-8.395218106,5
mp-1016886,-7.369989646,5
mp-1185612,-4.774701934,5
mp-1017000,-7.840343098,5
mp-10666,-15.084029470083333,5
mp-4593,-8.283628118,5
mp-1207055,-8.358134774,5
mp-1206774,-8.27627532,5
mp-1206777,-6.616473156,5
mp-1207183,-21.069448464624983,5
mp-1070242,-11.179636187750003,5
mp-510380,-13.014771491750002,5
mp-20164,-6.03159913,5
mp-21313,-8.068692409,5
mp-627439,-13.367146174000002,5
mp-20180,-8.325291922,5
mp-22492,-8.232824028,20
mp-1206402,-20.679811227250006,5
mp-1094118,-15.234208200326089,5
mp-21058,-12.919794990326091,5
mp-22502,-9.150899643999999,5
mp-20362,-13.377306440333337,5
mp-10198,-8.501490645999999,5
mp-7070,-8.759913956,5
